feedback_id,annotator_1,annotator_2,annotator_3
f708_q1,joy,joy,joy
f708_q2,joy,joy,joy
f708_q3,joy,joy,joy
f708_q4,joy,joy,joy
f709_q1,joy,joy,joy
f709_q2,joy,joy,joy
f709_q3,joy,joy,joy
f709_q4,joy,joy,joy
f710_q1,joy,joy,joy
f710_q2,joy,joy,joy
f710_q3,joy,joy,joy
f710_q4,joy,joy,joy
f711_q1,joy,joy,joy
f711_q2,joy,joy,joy
f711_q3,joy,joy,joy
f711_q4,joy,joy,joy
f712_q1,joy,joy,joy
f712_q2,joy,joy,joy
f712_q3,joy,joy,joy
f712_q4,joy,joy,joy
f713_q1,joy,joy,joy
f713_q2,joy,joy,joy
f713_q3,joy,joy,joy
f713_q4,joy,joy,joy
f714_q1,joy,joy,joy
f714_q2,joy,joy,joy
f714_q3,joy,joy,joy
f714_q4,joy,joy,joy
f715_q1,joy,joy,joy
f715_q2,joy,joy,joy
f715_q3,joy,joy,joy
f715_q4,joy,joy,joy
